Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,True_Label
0.4969436,0.43474853,0.016938372,0.06590673,0.11776376,1.1196611,0.25648582,0.37780422,9.781423,0.12696081,2.192878,0.012485749,5
0.00044778132,0.010385372,0.00013456597,0.0001398923,0.00029940243,8.882117,0.003965586,0.3076309,4.0595336,0.007949577,1.7270886,0.00030766227,5
14.970947,0.000755977,0.009867862,0.0028966297,0.00072283816,0.00055789325,0.010441178,0.00040344323,0.000573973,0.0005646224,0.0003614348,0.0019070437,0
1.9765846,1.9448214,0.63904226,0.88974506,0.4846089,1.3937972,0.9121015,0.4972538,1.8352233,1.4603348,2.6564386,0.31004834,4
0.024731224,1.9737926,0.008228389,0.12356867,9.114205,0.93428427,0.017077299,2.3139596,0.3256324,0.01447203,0.14640974,0.003637365,4
0.00089013885,0.00017280037,6.227992e-06,1.876457e-06,4.9371847e-06,0.00027018535,14.766644,0.00015083018,0.00046822935,0.00011034296,0.23127499,5.2066457e-06,6
2.9564646e-05,12.548231,5.0569506e-05,8.449837e-06,5.122269e-05,0.015159665,0.00044394325,2.4346433,0.00046091346,1.6906837e-05,0.0008511936,5.3504424e-05,1
0.015346049,2.7172558e-05,5.253013e-06,1.1030465e-05,6.104349e-06,4.26204e-05,14.974464,2.1648319e-05,0.00021810361,0.00018238848,0.009675544,3.3879107e-06,6
0.0022404029,9.7551365e-06,0.00049137033,0.00010424673,1.9789823e-05,2.167637e-05,0.0015645141,2.455359e-06,5.039419e-06,1.39215845e-05,4.034927e-06,14.995523,11
0.0023824002,4.9825126e-06,2.7744054e-06,2.6576336e-06,9.102657e-07,3.850575e-05,14.995951,1.01177875e-05,2.8560351e-05,5.0279472e-05,0.001525971,2.1233066e-06,6
2.5267507e-05,0.0064161774,2.956219e-05,1.394204e-06,1.0827529e-05,0.260982,0.0014165016,0.008224289,0.020528479,0.0022636086,14.699935,0.0001695967,10
0.0010868981,0.0023844824,0.0027773983,0.0002128598,5.2588653e-05,0.00033574278,0.008856363,0.00023309686,0.026878024,14.084959,0.871988,0.00023632552,10
0.9359559,0.15953943,0.24248356,0.81522727,0.2889581,1.270256,0.11625853,0.815325,7.0432453,2.3139849,0.7510356,0.24773012,5
0.12565245,0.0017337494,12.625438,0.057853978,0.00038481405,0.0002670847,1.8714948,8.659616e-05,0.0007992381,0.008884243,0.26765177,0.03975336,2
0.00013078473,12.725247,0.0006715385,0.0004370975,0.022032058,0.4518012,0.0012929756,1.0885136,0.16403207,0.0016870642,0.5440243,0.00012851322,1
13.427821,0.00391592,0.08224915,0.0010321124,0.003570303,0.90997434,0.23460612,0.22753067,0.033930387,0.0028141788,0.050097942,0.022461833,0
14.787723,3.1626958e-05,0.0127638215,0.030908186,0.00046601976,1.8929932e-05,0.14306638,1.8262803e-06,2.646985e-05,5.3860265e-05,2.2505801e-05,0.024920383,0
0.555144,0.012806397,0.0035071003,0.019413091,0.0083024,0.08811872,5.0563436,0.031758744,3.6095872,0.08220489,5.5299134,0.0029013655,6
0.06495276,0.8608765,0.0447922,0.043390427,0.051999636,3.1586733,0.010191192,1.5776498,7.3813753,0.7184476,1.0522844,0.035365634,8
0.0002722368,12.344956,0.0022410692,6.775656e-05,0.00162194,0.12332352,0.0003235924,2.5193906,0.0024407539,7.0575115e-05,0.004830965,0.00046150672,1
0.015494087,0.0035638069,0.0009658046,2.6093141e-05,2.816739e-05,0.002962436,14.726888,0.0033177491,0.002495233,0.0017443139,0.24177031,0.00074431644,6
0.00044715524,0.110011354,0.0081515815,0.000233085,0.0008145123,0.08407824,0.006432187,0.016307902,0.012355833,0.010208595,14.749533,0.0014273857,10
0.0013395313,0.00043117657,0.0006142052,0.00068783463,0.0003550522,0.00072534813,0.013791112,0.00010040258,4.4787852e-05,0.000113303926,2.89096e-05,14.981771,11
0.0015393872,0.53530866,0.0005927015,0.0010786618,0.009236551,0.05173558,0.04447404,0.04300741,0.15172392,0.04794855,14.112882,0.00047324185,10
0.09773531,1.9333326,0.074558936,0.038101986,5.5666227,1.4287808,0.024736037,5.3796816,0.24220371,0.014102898,0.17759971,0.022543326,4
3.6792535e-05,12.545961,0.000119234755,1.551585e-05,0.00036911896,0.005309482,0.00010259209,2.4465525,0.00045258075,6.9655193e-06,0.0010391508,3.485301e-05,1
2.7439926e-05,14.570402,0.00018249587,5.278285e-05,3.676895e-05,0.004613844,0.0021876036,0.26172775,0.022444213,0.00074242643,0.13748576,9.952931e-05,1
0.003294508,10.407978,0.0007370662,0.00022447393,0.0002566602,0.008866424,0.0015203223,4.5696483,0.0045009675,0.00020415171,0.001918864,0.00084755267,1
0.08039867,0.014881144,0.008428905,0.0625594,0.025784502,2.0468564,0.008168687,0.15950933,12.017302,0.02329549,0.5514134,0.0014004221,7
0.0013672072,0.00029025393,0.00045996218,1.305768e-05,1.2953878e-05,0.00076340896,0.003479741,7.1595816e-05,1.4519752e-05,1.2170784e-05,4.554774e-06,14.993509,11
3.5814905e-05,14.671565,3.5411227e-05,0.00015629215,0.00039184827,0.0014842865,0.0058077304,0.30437815,0.006034314,9.10445e-05,0.010008388,1.2949372e-05,1
0.0014402064,13.008572,0.007142501,0.0003098081,0.011922907,0.36315158,0.0035297284,1.5890247,0.002913256,0.00025753304,0.009408335,0.0023245004,1
0.029357454,0.00013963334,1.9245972e-05,5.1016228e-05,4.147927e-05,4.408541e-05,14.826103,1.1049841e-05,0.0014731654,0.0004918375,0.14226636,4.2561624e-06,6
7.234209e-06,9.430541,7.1526592e-06,2.1499796e-05,0.00024028672,0.09260227,0.00046921798,5.474391,0.0004572888,2.2677705e-05,0.001215989,2.595132e-05,1
14.906247,0.00035044347,0.006087544,0.008475935,0.00047662773,0.00060036697,0.07267657,0.0003663127,0.0027378371,0.00035013084,0.0010910408,0.000537654,0
0.0029456427,0.16483514,3.3541164,0.00015541693,0.0010190378,0.022137498,0.0013241719,0.018858278,0.00097398943,0.00023927756,0.0016060179,11.43179,11
0.008406258,0.0011751532,0.0011731242,0.00015782402,0.00021570997,0.0077297837,0.057034116,0.001254662,1.3124906,0.0010170774,13.609075,0.00026889585,8
14.907674,0.0018353872,0.039627288,0.0032878285,0.008663181,0.012414494,0.005388209,0.00230854,0.013460288,0.00029284533,0.0025821454,0.002469965,0
0.00014676056,8.462611e-06,0.00017767344,3.4913692e-06,1.5736918e-05,6.9226866e-05,0.000115579795,2.4758465e-06,1.1555103e-06,6.740984e-07,5.551882e-07,14.999457,11
0.00030618435,14.448312,0.00020692691,0.00010201354,0.00018598419,0.00058115827,0.0040460248,0.5339491,0.0053394684,0.00010196801,0.006806455,6.1946244e-05,1
0.0009676281,0.0019605116,0.00011749014,9.008826e-06,1.8340881e-05,0.00010304646,0.06264021,2.8523295e-05,0.03920551,0.0011156627,14.8938265,1.0092541e-05,6
0.0011801643,0.0027866652,0.00015916971,0.0007479129,0.0004643286,13.154427,0.0006755258,1.8023909,0.030640934,0.0030980327,0.0030432004,0.00038401067,5
12.057868,0.0010892816,0.2560546,1.1893927,0.033901088,0.0080834385,0.9013208,0.00026969326,0.07717639,0.37176132,0.101905085,0.0011761938,0
1.0243168,0.07946272,0.028254522,0.103076294,0.03621364,10.169196,0.05324973,0.49710852,2.6665676,0.112402655,0.16693512,0.06321532,8
0.02925595,13.438226,0.0039499477,0.003547437,0.0062511694,0.061776973,0.079692796,0.037611224,0.27994648,0.14292237,0.9044159,0.012403606,1
7.982378e-06,0.0004479945,3.2150556e-06,1.822977e-05,8.503826e-06,0.048892483,0.016154189,0.0015165498,0.0018053472,0.00035106976,14.930791,3.222054e-06,10
2.8786106,1.5625118,0.8315081,0.13190469,0.7313823,1.2460799,0.66099817,2.2613564,1.2840766,0.18706845,3.0947366,0.12976694,4
0.00036865252,0.03355091,0.0002720524,0.00021098822,0.00020073015,0.22100647,0.001649786,0.012392908,0.36206368,0.026916694,14.341088,0.0002807365,10
0.019969605,1.4553717,0.014329699,0.006646801,0.028057696,6.5778728,0.13178353,4.011051,1.932004,0.012881631,0.7764148,0.03361527,5
