Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,True_Label
0.035321403,0.033747017,0.07149278,0.00522252,0.0022623139,0.4595411,0.047261864,0.035783045,1.5516489,0.0066555124,12.73971,0.011353501,5
0.00028022562,0.00042606218,0.0002114407,0.00025982832,0.0005376267,14.808565,0.00036376773,0.010573985,0.17170861,0.004533481,0.0017775171,0.00076410326,5
14.079691,0.0022797557,0.9039109,0.002302668,0.0024053336,0.00023079613,0.00046213632,0.00018670392,0.00061636674,0.0004560324,7.9548074e-05,0.0073815873,0
0.2397841,0.32308546,0.8384632,0.014344062,3.6258647,5.49596,0.0033000917,0.585415,3.056402,0.010517219,0.7865096,0.02035575,4
0.0010991244,0.0115813585,0.00066387263,0.012561515,14.824809,0.12682389,0.0004726974,0.006146221,0.009245331,0.0013850116,0.004240865,0.0009708617,4
0.032931596,8.226594e-05,0.0015246386,0.00023610573,0.00012599291,0.0002540732,14.581777,0.00017989158,0.0045542065,0.00062235276,0.37762386,8.6278604e-05,6
0.00019108558,12.849583,0.00044272328,0.00010755662,3.0486934e-05,0.0007428296,0.00052951527,2.1471374,0.00017969534,0.00014669566,0.00033850444,0.00056950375,1
0.16261375,1.9357478e-05,0.00022627662,0.00074399775,8.161081e-05,1.576068e-05,14.827878,1.4295186e-05,0.0004602956,0.00046407813,0.007410329,7.604338e-05,6
0.012618453,0.00010607134,0.00037748422,0.00013164672,0.00010927042,9.440056e-05,0.00012093034,5.687611e-05,4.368285e-05,6.440679e-05,9.0716585e-06,14.986267,11
0.029912226,5.0667717e-05,0.00022923289,6.365613e-05,7.456123e-06,1.4441208e-05,14.963203,3.0299654e-05,0.0001561758,0.00028404922,0.0060056564,4.6446206e-05,6
6.065957e-06,0.00031867696,3.9091192e-05,1.11153495e-05,1.9045607e-05,0.0043912027,0.0008870544,5.1453102e-05,0.0011641899,0.0008873473,14.992201,2.7492048e-05,10
7.780542e-05,0.00015142729,0.00021910667,0.00085787405,0.00010413577,0.00011892077,0.00032866225,4.6898218e-05,0.050551727,14.817296,0.13011058,0.00013393853,10
0.011673928,0.01710475,0.013513024,0.014942303,0.0059042983,0.66314995,0.0065672905,0.2681246,3.8825648,0.17683409,9.934518,0.0051028263,5
8.857424e-05,5.4158132e-05,14.999356,4.946822e-05,1.20423565e-05,0.00011273048,5.8841284e-05,1.9171752e-05,3.530206e-05,1.630489e-05,0.00015550606,4.0963012e-05,2
0.00022024082,14.905828,0.0013101263,0.00020772325,0.00075743935,0.003377537,0.0002708235,0.06279682,0.003929935,0.0002196076,0.020703087,0.00037720837,1
14.948204,8.569496e-06,0.007452629,0.0003577657,0.0002628617,0.0002492363,0.04074191,0.00013434075,0.0012907449,0.0002286527,0.00012693802,0.0009401667,0
14.984246,2.5859583e-05,0.002234345,0.0010134841,2.8086204e-05,1.0731113e-05,0.009733054,1.967878e-05,0.0001834683,0.00012063446,5.5291035e-05,0.0023306706,0
0.017785951,8.204577e-05,0.003501382,0.020907147,0.0004656515,0.0008700057,1.7106898,0.00062151544,11.790691,0.042580202,1.4114983,0.00030537767,6
0.0006153069,0.09732083,0.013605798,0.00795052,0.006595293,0.8847041,0.0027858503,0.06242865,12.66179,0.48561397,0.77227885,0.004309658,8
0.00020878951,14.600717,0.00040452494,7.7936544e-05,7.868969e-05,0.00021753456,8.9565685e-05,0.39662626,0.00038776515,0.000105957304,0.0006921024,0.00039538526,1
0.06405495,3.5582223e-05,0.00078599964,0.00014834825,1.3239154e-05,9.221511e-06,14.929046,1.8080187e-05,8.0670696e-05,0.00016240389,0.0055908975,5.7082783e-05,6
0.00010044664,0.0033500474,0.00055765844,0.00013233341,7.126157e-05,0.0009675982,0.0015743471,0.0004736059,0.0009146997,0.000931185,14.990543,0.00038378802,10
