Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,True_Label
0.15107757,0.9320212,0.035207737,0.026917763,0.2186092,1.333868,4.66631,1.7425663,3.537576,0.034030464,1.8792777,0.44253847,5
7.0275523e-06,0.00097051414,4.4333712e-05,6.848894e-05,6.9613605e-05,14.8938,5.2333802e-05,0.086524054,0.013146386,0.00032989384,0.0048872856,9.854793e-05,5
14.967555,7.534001e-05,0.030633232,0.00010055558,0.00026585883,4.033453e-05,0.0006223999,1.7447765e-05,3.7908747e-05,2.0099267e-05,5.7022466e-05,0.00057696406,0
0.0015345636,0.25184533,0.031370666,0.0013604857,0.50870067,10.626124,0.0009085051,0.22673947,1.5215183,0.0045539276,1.8235494,0.0017953902,4
5.526926e-05,0.00022539504,0.0007601898,0.00097299047,14.795541,0.1996561,7.164464e-05,0.0012846134,0.000398446,0.00015409298,0.00036312052,0.0005154023,4
0.017059729,0.0025177258,0.0015419994,0.00019907691,0.0003358101,0.0016444612,11.364126,0.0014026708,0.020727273,0.0002952932,3.5897758,0.0003730877,6
0.00011618791,14.091621,0.00053829834,0.00013326967,0.00013285712,0.00041927717,0.00035683118,0.90522295,4.3997577e-05,0.0001180103,0.0007431025,0.00055396225,1
0.9651713,6.258984e-05,0.0005452099,0.00032946045,0.00019458157,0.00016503944,13.95558,0.00025729608,0.0027503246,0.00066153856,0.07413157,0.00015471422,6
0.0015068239,4.49373e-05,0.00014899431,8.189661e-05,4.9015158e-05,8.618401e-05,9.664916e-05,2.5948973e-05,3.146087e-05,1.5499496e-05,4.589103e-06,14.997908,11
0.45568946,0.00011041192,0.0011866101,4.8423866e-05,2.6454501e-05,8.013204e-05,14.539246,0.00015609752,0.00012901101,4.3094427e-05,0.003056015,0.00022656785,6
3.5422756e-05,0.00847164,0.00010680586,6.989985e-05,0.00019498795,0.0070278766,0.00055224117,0.0008844582,0.0010782033,0.000105025436,14.981428,4.7080106e-05,10
0.00010300988,0.0044604884,0.00019714973,8.9270645e-05,8.242434e-05,0.0008501771,0.0013963012,0.00027863885,0.044884145,8.024956,6.9226103,9.1677364e-05,10
